id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
1cc9af7b2fe7dad59d793f6df36a18a8f054cb6b3d192eebff290968ab7ada89,1052000,SC,0.6140467047930074,0.9340320183716513,651,135.16417910447763,0.800,0.05436,963,989
06db7a8cff9b0b21816989c212c3c9c99cfa7c1efa5c79f0f4fef2d34d76d2ac,6436100,RS,0.952789218800782,0.8057910436791672,872,26.500,0.910,0.17342,930,984
efaa7aa6b2a6ec1d5c56375c330390ac4ef04ba32d6a59d4b93e49594fbdfc9b,4781400,PB,0.8331027423334113,0.9596605390671226,336,106.750,0.440,0.000,440,910
b991e3dcdfb086c8eb4f280d7f8be24b998a59c6dd933ac89fc5103c3cfed957,4753900,SP,0.6005470040867994,1.000,489,31.500,0.700,0.000,513,978
57e7d9285ac86c2d0bb82d28f162ac36d327f5d338e0cb1502909a01667b5f42,4712100,PR,0.9813398548144108,,921,202.27777777777777,0.950,0.01519,969,988
d907456faf37daad7ab9dfc88a67bc8504d9f78a13cc57f2d725c5027c31e6d3,4781400,SP,0.9941216420440127,,964,244.000,0.980,0.000,976,988
e0975e9cf557666225669ec599a15b8699f52fa6e40cdcc570e8326bc7c1959b,4754701,PR,0.9988817871572767,0.9006064710817038,945,142.500,0.930,0.23337,978,987
5fcd434e21bf7e2aa642960030db13ecffc55f2fe13812a5f8d2fa2d6e5d3201,5611201,SC,0.7980057384614858,,964,199.000,0.950,0.69625,980,989
fdccda00552fde5cfd0bb1ac2f14532b6d644ccb16c7f42da9388d881264de8d,4722901,GO,0.9738513297707168,1.000,949,259.000,0.930,0.000,968,988
2584df3ee66534791e2a72f9ce2cf35580d8cf03feeb0e8c55fa96d9e475c9f5,2592602,"",0.6017412364339106,0.3794945382985962,861,131.95238095238096,0.930,0.41818,974,988
41cf5f995efe067bdf9719ba9bee68af055a7a1d41c27bccbe4abdd6c3745efb,4729699,SP,0.9872942033384751,1.000,935,150.400,0.970,0.00957,965,988
7ce156c1292eab3159b9b67b8dc523902b16d0abec50bb61305f81cc94b07f67,1052000,SP,0.9613153245651687,0.8642863162176568,933,226.1547619047619,0.960,0.01696,981,987
085867a9ed6ebb68b66703c6a63bd444f1704d3754f66253d97cc948d782b48c,5612100,MG,1.000,,531,0.000,0.670,0.000,829,954
c36103f16904f6d16f2c7a34e6a6278e1b718ab0b7fa26de1d2f55e0c901ffb1,1063500,"",0.5412474097922652,0.35795469136732705,579,176.95833333333334,0.850,0.0041,909,983
5e43353f183dbcafb11bb11da57c5994233881a6966c1b49becff77fe31dd05c,2751100,SP,0.24704204364625199,0.634483939736083,58,69.77363184079601,0.410,0.0991,113,987
39cf2e70fb1929cbc0cf85512b32474d5e8e8f883224258d9519644b0b78c1cd,1412601,RJ,0.43723087911297703,0.5769350896473484,423,103.26785714285714,0.710,0.14135,393,978
972a5542b55eeddc8767d84c812ce60cf8f272bff7378a593cc196aebec52230,3511501,MG,,,464,60.000,,0.000,646,775
d4f92b40bacc2e399fa7e0f56f3c6865bfb3359a510d817da586d98afdd34988,4781400,BA,0.5710801931113452,,44,17.000,0.400,0.000,86,728
058ebde151919f17434a9f2d1c6f204cd05dd01c42edebf1f16ed6494d2c9274,4781400,BA,0.09317192230254251,,66,17.666666666666668,0.240,0.16697,165,617
6455b1db775caa9042fe7c44c2b4470caac41a446930f15a5638d8c1368b5afb,4789099,TO,0.9834208059805698,0.07503122266363878,806,104.33333333333333,0.820,0.000,672,971
a0523480ce64ce9867ca5464fa466e231d5460eeea37dd369ba966526cd24cb2,7020400,"",0.050,,187,91.000,0.400,0.41029,114,965
06af2fc7de395bf6dd026fe1f69128d1a1673c5acc3ee172ed55df5e6713ded0,1510600,SP,0.7800573872616868,0.050,636,176.84931506849315,0.840,0.03089,975,988
aac2d7626f63a75e5388d72295e25854467d2da1749c09596e5224e3f98cec3a,4782201,RN,0.050,,106,14.000,0.600,0.26895,75,540
d585ca854b392292f7dc30b5a0855da1b1102130425668c0cefcb81e13dbddd3,4771701,PR,0.9848648588726134,,934,45.000,0.990,0.000,978,988
7f4f699e6bce495cade377eaf1b0a0c30b6239409de7016db2db4fdfaa0cc924,1122401,ES,0.2578672833866464,0.9618866570839129,166,100.75584415584416,0.560,0.15195,82,903
9c9d24cd3bb1a491d6aa09c1513cf65577b80672981b3d15aed3f3ea1c0f6969,2019399,"",0.9378034811168761,0.9034653507597128,964,217.37735849056602,0.970,0.14917,983,988
d3a1c511a7a218e4f99117dde80e72dc440a938065d86d2ef96c30e0180e1374,4782201,SP,0.9237107267432784,0.9875987476700838,821,147.57894736842104,0.880,0.44465,895,986
452f9e62c5bfb457e4bb1f0a1880ae54996918bcdf6f88be676be79842baaeba,4712100,AL,0.9695903423356259,,904,272.07142857142856,0.980,0.27163,970,988
49b23d56f4ffe81fe19a1d0dbc3dbff60c1b4fe0682ac046b6734da86d19523a,1012101,"",0.5514446910315633,0.9659007493729947,758,184.0844327176781,0.880,0.10097,965,988
14a1e7da2746e14168b45d542f3a8c188161628df4af5f7281689d9cc19aba9f,4781400,RO,0.9466867043666483,,927,242.91666666666666,0.990,0.000,982,988
e8348dd5fa437339ca992e06a45af012107028075884c71902032c18b68100ce,4742300,SC,0.9752772067468892,0.9434951899793637,951,247.400,0.970,0.000,983,989
dd2d850e1803af648cffe198ec4e14e312fb5648940cc2994fb52a30d4ba80a3,1340502,"",0.8633237107018693,0.9858861381920853,802,197.0742574257426,0.920,0.000,982,988
ce030b0a526b6ecf9107ae732d74a0061397b0bfdf8d67980163916138700fd9,2452100,SP,0.8924384549352131,0.6105664595200967,923,232.51724137931035,0.940,0.00105,969,988
81f9c6383800efa267e317ad5be8f0aac39047edccf0817b4886a5e3efd186bf,2813500,SP,0.995751284744468,0.9697503962281029,961,249.07692307692307,0.970,0.000,978,986
2e1210bf113f384a22d66b4a2bd6fb98e3dffa7a140655c88ba12b3f80745462,4684299,BA,0.05862478225186234,,167,282.500,0.250,0.000,676,792
abac735d6b1059bf08fc8aae8d0e9d8ad2cfdbef099b604f35a3ec386a0350d6,4771702,SP,0.7470600852938983,0.814593372082592,531,147.42735042735043,0.780,0.00958,912,988
302c1e2ba8f7819f49ac088967352d1ac8409dc2c0373b98700bcd23e6a905e2,2821601,SP,0.8172398132351862,0.8791317175410504,881,163.35616438356163,0.900,0.3052,972,989
751bb74bb7e0769a7b191c68eb6cdb233b63838de11f0539ea418af75452f5ee,4663000,"",0.44490839501769436,0.6231527510290218,316,160.81760113555714,0.510,0.05053,828,978
5239aa6b97e46cf3afc3e5130928efd674d3849d389fc999a27e091588e3c355,151202,SP,0.050,,140,150.200,0.500,0.000,337,968
bd1ec863421d783372b102bc46d4473c032c0fd6caaf76b70d22203a4f0381f9,1032599,SP,0.4191253100460449,0.7901168503867613,611,62.53072625698324,0.720,0.19028,275,978
c37a88c9791101b15b1c72c0b27d0ef140e5c04c3bca00bf15a041b947399896,4673700,SP,0.9627379757253622,0.9223103901377184,957,257.10526315789474,0.970,0.000,980,988
8da3ff93854b8e86ceda6f846d5f3e4b4b6bca22ff0aa767699ec979de1f0b96,8630503,RJ,0.7439051667668878,0.6868904564947153,465,193.50819672131146,0.860,0.01332,956,988
4fc26302b776823f80c472000e520200b3f555a3f692f9f0f7f1a01e6429a44c,2452100,MG,0.9491077460239896,,521,148.91525423728814,0.860,0.00645,965,988
4aa4b2a224bec1380b5bdc2b1076067714cef4701eaa03e295c3ca125d512efd,4642701,SP,0.9750599795455218,0.8171320297698169,876,247.78571428571428,0.980,0.05925,968,988
962562fa4ecf56a33dd9b88a0e94069ef6a16fb408907eacda95bbdb2537ab90,4711302,PR,0.9799395849797047,,891,229.24242424242425,0.990,0.01311,970,988
2ad5c31f197f5cfee46e4f0925e79f78cb8c7a54b8146a61b04be196205305bd,3101200,"",0.21038422723200764,0.17237590802330793,145,60.839506172839506,0.490,0.11975,92,948
39ad7e88d418f786a8b2e01d87ca05fc30462d1b00d3c55dedd259190373a8af,4771701,PR,0.9734166936985246,,913,245.200,0.990,0.000,984,989
a463fb47055d9f0f6dcca17087db42b4ab34d5e015aa9a34e88a16a24da24a7f,4753900,SP,0.9807723003862048,0.813319026528469,962,217.750,0.980,0.03908,985,989
5524eb2ab944a790fb343401db7a8742dbcfedc74ff47a1670c3ee766a124134,4771701,PR,0.9723336495405716,,963,208.28571428571428,0.980,0.0588,980,986
fa99b6fa509e4a74135f583cac501baf0b0de3429c51ae0ff055f4963d00bfe6,2532201,SP,0.8206272816214931,0.8034062410635079,915,163.52941176470588,0.950,0.18379,976,989
a9aec20ee229d0aed2c65df769289979908659189cd82f6837e22975fbe95705,4711302,GO,0.9181939244972448,0.7919642578969452,964,213.5157894736842,0.960,0.08726,981,986
a9322c75b9b45fed2776ea9cbf564644de25aace9f7ee111198ff64d094b5c96,4771701,PR,0.8564106520669267,,914,179.000,0.970,0.21202,981,985
02698a626758237e5ffbefa257fb04e3f024aa439886d86c8792b00a69ca69f1,2222600,SC,0.25878755812363147,0.9503034858168782,389,113.43518518518519,0.700,0.45042,129,977
e6200992f5620acde9db832379ba36a760667ead674db35401506e3b28b67ea2,4771701,PR,0.9580206300113192,,964,254.2127659574468,0.980,0.11669,980,988
939d8e33ccd0555e649ec0201dfdfa4c47267fece7f852e498c47de8ae35a57f,4649402,RS,0.9902397940469959,0.9614376692801392,931,16.666666666666668,0.980,0.8808,974,988
7ef7e0c76ad59e2ba389531c8e3ffd43976195a10ce8a42500905e9b9d0ac3ee,4782201,PA,0.9821419679819886,,953,269.050,0.970,0.000,980,988
f3bcedc95a72d3a81ed70647fed5099a0d70dfd7d7db7c88366916eff3f2ae9f,4731800,MT,0.9902213306927015,0.6885651334154004,948,176.1904761904762,0.930,0.00875,952,987
19e4548a2a5ec3d32b8926aface87b30b7aa2a9ea04276cc1af61ab0468b198a,4732600,SP,0.9691077704076891,0.9390166178254994,957,192.30973451327435,0.980,0.000,973,988
79d50440ad257b71ce660a17573e84ada92073de72dafaa891b02f5be9c868fc,4731800,"",0.5604012771464155,0.8047040040321607,781,125.13202247191012,0.890,0.06947,908,983
1cbeccaee2350f282c394ac9ba1c45fdb770e66c989dc6a20581c109c13147e8,4771701,PR,0.29287676801076334,,963,197.000,0.940,0.000,979,988
3a2d6c7ed1b502598ffda4772c7b7e937338a97af5537b310a380c33dc65c8e9,4921301,"",0.3047319608517704,0.8195803476013133,331,103.33333333333333,0.590,0.10362,811,988
27a3be33b03a695f38be5b5d095c67f75da0a6cba6bec8f6c077be74e3203a04,4789099,PR,0.9898624754911636,0.6998245496799527,948,190.37585034013605,0.970,0.00063,966,989
f8af5051d19b7272e8d7b12aaf41a25a1c9ef78f08b86e2f88b6e57a5644c2c6,4771701,PR,0.6206012246606568,0.9963470147292502,875,231.2537313432836,0.930,0.00381,968,988
f0c4c571ca30ae62e13af28a909d119a3b381264cc5d7e32006ce477c4023df9,2031200,SP,0.9548390581475448,0.7062613283152953,939,170.625,0.950,0.06013,980,989
4001e3ae05a661957fb8d93a722773bb0c4a4c271cbf5bd7305c050c4777e3d0,2813500,"",0.965978112726771,0.8963458219320533,948,190.240,0.950,0.07373,980,989
dc378ee68efc58e077fd0ab0df037d96603e23ab72331240d1aaf90c45e18793,1412601,SC,0.9280980483327439,0.7387716849300007,894,187.62474226804125,0.950,0.07613,965,988
fd6a6bfa838d16c4d21ba87341af175abaec9abc7b6445fa7394fdc20369be58,4632003,PR,0.9650429330352959,,961,220.41176470588235,0.930,0.00108,975,989
93665f6a58ada4922098c7423450270d0817682396a8044d22019e8a8a2985a9,111302,SP,0.09288293514999485,,239,79.64367816091954,0.540,0.03529,50,935
c43d0a40d2af2e8c0e25b4f2389c384ac4b83838d382a201e96c3f8d2ea18a4b,3702900,MG,0.6979079542686629,0.881252569408681,523,45.1764705882353,0.840,0.44791,957,988
1061d4c2a9ae2573253ca011aca2f6e699a666145956d1856a5ff5f385be45cb,4781400,BA,1.000,,942,240.66666666666666,0.990,0.000,973,988
4bc8f84621090ddeee58575f1529aa0dc0c86ffe052d771beff3640940e210ca,4673700,SP,0.9873605890556749,0.8469576590181762,958,253.58333333333334,0.980,0.03852,983,989
68e3efae3c043a6a1e98b6a4d7203fd3778dc976636bee50509d383dd35b4dad,4744099,SC,0.9841737744574278,0.5404471115289549,939,186.57142857142858,0.940,0.14279,976,989
e380e43e239ba63cee61b37ef4f2b401e1bae55407fbf307fa719ebb5a36aa4d,4771701,PR,0.9761484388156448,,964,217.4142857142857,0.990,0.0241,981,988
a98987fe351c789ce8d78387438418c52c2af0d0ab65baa43d88afc01ab7447a,4771701,SC,0.9420421060093286,,932,174.83870967741936,0.960,0.05782,970,989
ffd637eeee8e8c54dc7d423b3ddce3467c92f1c20ed1ca1ccad4bd2adfa1433b,4781400,SC,0.7337962153171695,0.6746018364786907,587,161.36363636363637,0.940,0.28434,406,982
95eaaed880f9649ec084cde88db939ab45970ae25a6615c9a7b81417b0c8262e,4771701,PR,0.9637340143402989,,952,222.77777777777777,0.980,0.0107,981,989
93cb085572df841877ee3f878da54d07f0a29ad6d12715589fb9719da82fd788,2222600,SC,0.9776051759278468,0.9346599751655601,942,180.68627450980392,0.930,0.00444,979,989
f01312f318efe39eaff3970a2d29602c0a6f9d2eaa097815321545ce093e60df,4781400,MG,0.9047010615336115,,898,136.57142857142858,0.880,0.09303,887,986
eb10ab8a5a3e5aa78c26502bcef1c0f5346c33633b736db13d24cd13671b3014,8650004,BA,0.050,,52,30.500,,0.000,,
21be3be558599aa2a7d6edac4a2706aa9958bcac742187444096078cfcd082ff,2031200,SP,0.6396862293142244,0.6882821284670049,704,98.98947368421052,0.880,0.16164,979,988
4c3bdb49ac7798e6f1ecf1c1c62a53c96b133d41d662c442d7ebd82814eb2ca3,134200,SP,0.6243938137073963,,794,124.000,1.000,0.53211,933,986
dc7ee5c8554d4608327bb7b3a21242ce2b7d4107bea7211db839544a63ba8399,4930202,SP,0.9539940966414127,0.8178906458924132,922,185.90366972477065,0.810,0.02189,981,989
1c7ac0a0fbd3273cbc2438c12658f65ba5b233f217f6411b1f8d74bdb7e6e33c,1340501,RS,0.9884965297640015,0.9723918463854305,952,258.2686567164179,0.950,0.00063,981,988
ac6d2f54f0e516977ed8dfe8ed9f2afd9e0f2cba27ab3ad1ca3c300a3bc1b59c,4744004,MG,0.860183475237498,0.7163531114327062,687,131.85714285714286,0.920,0.27245,962,986
44d25196c69aa9954ba8e6bcafd4e772c0994ad8a4de30a8fcfed4cc5525e919,2229302,RJ,0.5775371015400078,0.8057469270283271,691,84.86666666666666,0.750,0.00216,964,986
e2b89e2c2f4c75db39455e541d5fc52031632b035493d4b10c8aa59f19a2e609,2591800,GO,0.8875065885831633,0.8455180767128608,803,165.96268656716418,0.880,0.10774,952,987
6f7ef152f253ced08f6efefdd6ba21703aabab84d6cdf8457898ac22af82811b,4687703,SP,0.9764879656177144,,925,147.35294117647058,0.950,0.00355,977,988
3645c174bc472544228ce5397a096d6285993653640f7295da117fe05549e546,2222600,SC,0.9870669030989514,0.6982695393900812,912,177.100,0.940,0.00814,964,988
8756ad3615a5c3fd487ffc3f18642133f66cb71413b4ccebc0008149b96ab06a,4321500,SC,0.9429903511973811,0.8396415183356135,958,231.44615384615383,0.980,0.00945,980,988
82ec5dffcde53449a7df0cea29038089316f0d7f2fa8e9ce8a10ebe6ef23ee9b,4712100,MS,1.000,,929,232.33333333333334,0.980,0.000,977,988
f1e34bf9fcca051a994fb7338018f97071e394caf113a807f78a00851f9a0a17,2733300,SC,0.9758041542924967,0.9360443237465436,949,194.30434782608697,0.930,0.00556,981,988
b0fa05d2802e439fa3961f38dca20a4104f39ab5c75293d05f6d7420346fce7d,4712100,CE,0.8812718818019059,,917,162.11494252873564,0.930,0.11994,979,989
cefb641db195b043822610405f9cad4b219b1a40ae96e99b72704a2d6e71de11,2391503,PE,0.6057577058677882,,748,37.500,0.830,0.000,829,984
d00f8886814d4c8c1263428943075d2355807e97550698824c7205aa68e7bdc2,2862300,SP,0.9608299793278064,0.9059986778876299,950,229.71641791044777,0.970,0.000,981,988
f3fa1c26842f1285f2d7be2a5b35137bb5ec05ef8621c0cfb592e7a2995ee57d,4771701,PR,0.9937174254624918,,964,234.64285714285714,0.980,0.0009,965,989
53e7f9a6aab803361ad0cd44f4b72792b97b426399fe285d64c3ef97e3ff9265,4649401,PR,0.8059172960243298,0.9440304967117874,713,122.13333333333334,0.790,0.0427,848,988
fc3431065054652c0dfbe109bf5ffe41bb33d0655ceafe2cb6977bb42a4dc71e,4771701,PR,0.8317715878330594,,755,161.6818181818182,0.900,0.23729,934,987
3643f7ed46e0f71abab08862d3ecd21cd97019f1ee5988d3207b186187d92851,4771701,PR,0.9172117305140917,,938,203.13636363636363,0.940,0.02018,977,988
486baffcc5341d22e03afbc89c35c90c375ce5207f1adfb67ef7831be7ce913d,4742300,SC,1.000,0.9724770438858141,915,240.600,0.960,0.000,978,989
bb1c07ec2f00d582b5e85e756dfc3baa36bac0fdb00aa28b6fa89704686acb51,4744005,SC,0.880635893250639,0.9006317441586901,859,170.7762237762238,0.900,0.02359,973,989
87443fbdfb811ab40e3a977d8e91aedc97d08aa76efc2c4c0b1c1f39a270e2eb,5611201,"",0.9933409646527124,,946,268.6666666666667,0.960,0.000,971,986
bda18e3fd6b163e43fadbbeb63dae08589d75ae14aabaae6048e3ada9579ee0c,3314718,SP,0.9685169766103053,0.7737115470328676,710,147.200,0.810,0.16056,894,986
77d79c1199b53131a1f7004847be300790801ef9e9ef7710cd3851af6c367482,4781400,RJ,0.639761917435008,,469,88.500,0.820,0.10282,176,967
853d5f44015bd526eb06c07516305889a1d540dc72c46c690203c71567e77568,4763601,RJ,0.4349452810455768,,463,100.66666666666667,0.880,0.4592,109,936
5d7a590ae585300f00e52e9939fe097fd25632151c50f0c02a2de0b8bfcd92ff,4744099,TO,0.8458628310755815,,786,109.66666666666667,0.920,0.55557,905,986
7cc610f7a15d1f5315e4853c603637fe0585d93f11f201a916153cf9749a9f88,6190601,SP,0.7109156560404243,0.6694595411526153,727,75.17241379310344,0.910,0.07332,785,986
7c7aa5c6602e378169b32b1f25b672ebee50fae093e7c7f02dcc2187e9c8072b,2311700,SP,0.9028650529910464,0.9279402364405198,181,104.36653386454184,0.520,0.00539,321,988
95da7fc9d7f6605d19afa2c780781812c8c5f8183ab74216a3c8fe73dd77c39a,4781400,PE,0.955481694268706,,843,187.83870967741936,0.990,0.04861,960,988
3c4eeac28ec301932f47eda2ff4e1450b5423543423eac8725821a696ef40e49,4651601,SP,0.6193267302497765,0.9660599356536809,816,232.36263736263737,0.920,0.10193,980,986
3560a238e4aca4d7f033ab892bc48262f45b7c3318993985454e270d2dee31e1,6209100,PR,0.6134706236497006,0.765985718497892,559,139.85185185185185,0.830,0.00564,946,987
4b1f1b30fbd4083355e020fbbaefc841dd3b4c324e996dc4e0d6c79e1b9dbf56,1359600,SP,0.9513575632701615,,953,234.52631578947367,0.980,0.000,984,988
f2516057c8dd35fa1a55d2f5786f2f2757d7f0f9fccc3c488f5400a2479d561b,4761003,SP,0.6151464120501735,,333,80.07692307692308,0.690,0.40873,125,975
b7775d4a3976c42f611ca8d91eb29c9e8df0aa0d1ce26b14da955fd37ae3fc73,4771701,PR,0.9521560100337627,,948,220.15625,0.960,0.026,962,989
c0d452a0c2cf6ef44c9c2a7912ec6b39c82fc0af0aafae9aa8f273b59669778c,1013901,"",0.8646018798628335,0.7715280865812204,908,204.86274509803923,0.930,0.0435,965,987
e14ec80ccbcd1d75796e080ceb0fe3868729eb064de9b590c3612366a1c6cdb9,1051100,SC,0.7532938155903249,1.000,840,238.57142857142858,0.870,0.03457,959,988
a29076ca30ef9797b702c6b935e656b0a199012f8c04e2a9b24432af9361de01,4649404,MT,0.951922587034772,0.34872357939478243,931,159.36111111111111,0.970,0.05485,960,988
d5408e4162472a9b86eca801abb40c7067848bc70271fdc6592a63e4a66e4c19,4744005,PE,0.21361205696231605,1.000,208,30.500,0.460,0.08101,381,851
f1f680b70b8ced1f8fd4514c844fc68ecf5975ffc153ba081003b1cbe15bf087,2733300,RJ,0.9140940846777954,0.9568065836827073,901,177.37254901960785,0.910,0.02716,980,988
75442c8c1e2c17505b09538dd6b7ca8696e36c9f04d8fb4eb08d5ecdd68e0e50,1099605,RS,0.42877376338740214,0.9176061036313637,435,86.9041095890411,0.720,0.07888,110,964
8428cc20e6073202a21e50e147b30140784a10303b17026341c72536ab8c5fd9,4771701,PR,0.9943316024700476,,963,228.55769230769232,0.970,0.000,977,989
72ed6259ca9224806d91e7141b5fd5cfa3cae388ac69344c1f965f14a4aa6aa3,2320600,RJ,0.6972348989500692,0.8335556284534448,287,112.62296650717704,0.610,0.05236,637,961
09bcaf5201d69c194cc341886f3827888f75c44236b73fbb9dcae7e9fe49de8e,2621300,"",0.9743643293931376,0.9042641344362234,913,146.04166666666666,0.870,0.00146,978,989
bb3b5315d866fe70390d285001988e429c1aa390ed0a009133683540462d1779,4930202,GO,0.8877305248109514,0.7412459598435619,934,197.2760180995475,0.910,0.0039,967,988
b4805855bb666f329fd0e8059cdadb4ffc3c17fd006899b0a4f61548312aa5c9,4661300,PA,0.8640109398630297,0.8161906648000793,802,19.400,0.930,0.28625,965,988
33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,4639701,SP,0.513299914983008,0.8109804637977694,360,72.69736842105263,0.720,0.0908,807,988
bfe5b87db0fdf808041661b30daef2de56d71e252580ae3a19f6c0d4c9245d92,4755502,SP,0.4380741197070055,0.9203187250996016,133,93.54296875,0.540,0.18285,44,966
8e3da5c0100ad52b8d188e1ecc67b06a8e1588d4ee185d4bf3e99d3b5a47bd7a,7733100,SP,0.8517962766531534,0.7100795109573572,937,161.54545454545453,0.910,0.00706,972,988
c201138f38f7c235f9457c2e4c81c63eae590b001cc8aff4da7a7422dc1d9e68,4742300,SC,0.978392505329664,0.7436783580347431,934,158.250,0.920,0.08383,980,988
732ca36c208307531f115273b73a08a7ed72472f3eeaf5b9aff12ba88082fdb1,4771701,PR,0.9736977164706188,,914,118.000,0.940,0.25699,964,989
43c06d17f011671cf3989253bd69f1189d9a8476c275e6a9c35b1633557c9fa8,8610102,MG,0.9480146475239262,0.41115513206164334,897,124.01408450704226,0.950,0.24175,981,989
6c1259354786ae46f48bc7ab41d9fe3807cd82eb52aa98ccaebba87ccef17e2b,4623109,"",0.2090728368436098,,420,18.666666666666668,0.530,0.00504,434,780
2f73e60fd283ab41f6fef27116a401ea9bba9b709996bd63369f5f850a915654,4771701,PR,0.6936807589225099,,918,171.51612903225808,0.920,0.02656,970,989
88dcef655d4f40539e5dc33793ce309fc27aeb2f2cac93b3c450287f4856444f,1052000,MG,0.7175479639723319,0.6944822144274949,758,105.400,0.800,0.06718,775,988
18f7efda417953c5d04bae43bc8a2fe8425b1fb8b7436294a6fba52624162fd0,4753900,PA,0.9257346249919312,,739,168.71428571428572,0.900,0.000,954,987
d7ce092f7884afee1e811467a8c1dd22c95756c71d7aaf317e5fd51c1fa23a96,4110700,PA,0.3955451478968388,0.8396996434203869,544,119.125,0.790,0.000,754,976
aeb94d6d3177a3e57a277263695e7bc2f29c0189ea118e6d38d8553fa1c3dd52,4663000,RJ,0.8718102227688784,0.878459226420362,929,145.33333333333334,0.930,0.000,979,989
cadfebfc3a3c7534794c8a0f6661564c6377b2ea8e1b4233722a30c987f7e788,2229302,SP,0.9623177786011763,,283,61.48148148148148,0.640,0.07394,949,987
f8ec76c5b36d2a8ce7bba40c6d20271167ead96ccdb690329692f0911a82fc1f,2733300,SP,0.9929143438124368,1.000,940,205.58823529411765,0.950,0.000,981,989
cfabb3324ef60695cebe1a05f6c56e98ea6070cd57cbd9e2d76b06b501888a92,4781400,TO,0.8250070350910789,,467,212.250,0.940,0.000,161,956
d2124cdc64ac6f0d16023c469a94a5c3cb4d193f5d2086875487fd8c4ace2b25,4781400,MG,0.9607687295688823,,934,194.30769230769232,0.970,0.15866,981,988
b204b9fe91983b35ff1fc6fd7bd53717985295808bda3645bcbc10750c28c6f4,4771701,PR,0.8490135252942599,,899,264.77777777777777,0.970,0.000,975,986
a1e89e063ed4fdda19397c27e8b4e93ae557e0d18277f8cdad676843796934c6,4751201,SP,0.854632915626191,0.9779768585238094,696,109.85714285714286,0.920,0.38984,961,988
6356062169a6d21e14025c970a2d9ca97402094699612e6f070a5cc02c3b7900,4687703,SP,0.9190679219090033,0.6489391113844705,205,110.320,0.700,0.03729,312,989
176fc9f7c70f006f375f46e695d2976616c2cd3fa62b79660cd71cbd429dae11,4771701,PR,0.9597298347739359,,945,244.9142857142857,0.970,0.01031,978,987
8bda994a771fac7bbe0360e461612b164bcc6cbc26206a44810f01b96a122fda,4781400,BA,0.9346718381027539,,855,243.07692307692307,0.890,0.000,863,984
a1d2a8d2c83013cf8494226783b681bcea8ebfb177ddd908549216d140dbe2cb,4754701,SC,0.4713680147560444,,653,120.79679144385027,0.860,0.31819,651,982
692dba288879bf4f3877cd70a5a394730537206d03c3f772a40656a6686860f9,4771701,PR,0.9178391856342404,,888,219.500,0.940,0.22361,975,987
2faa29262b3a8763bade34f03d44b3cc24fcdeaf4668580d052ae4a6e9333bc4,6470101,SP,0.050,0.9001848017735566,44,71.400,0.110,0.000,60,529
9bac83ef296c3e7a31955569ce06c1dcc18963cd338224eb977354badae1afa2,7733100,RJ,1.000,0.7920666506147298,756,101.000,0.760,0.000,881,985
f99f61c1d662644eb8368d9e6aedb6422ae099a9ede0d7ac6647bbc7339bd176,4661300,MT,0.9362132414952836,0.23535344651102216,950,233.95454545454547,0.960,0.000,981,989
3e9e7143f9d699a5ea2715cf3d6637860ab4440b4a6a2ff4c5f646ce6e0e9c88,4781400,RS,1.000,,887,254.000,1.000,0.000,879,946
241b28e638fabd5fb3e37f0b12d401ef81090d84c3bd64fad16f8cea7b694828,4729699,RS,0.8861483028929024,,950,228.27067669172934,0.960,0.3278,982,986
925cdfaafc62ec5453c553313fd33363f1f54f281d93d08fc78e8d747215c73e,4771701,PR,0.9754892988741025,,951,212.57142857142858,0.980,0.0387,981,988
296ae8c62b584effd01ee54ab3b5734f5a47dc74a644cb9dda188463ce86bc15,4399103,SP,0.6186775862461756,1.000,778,196.000,0.810,0.37314,941,988
6cfe8629d7d56e1215bfa48c8b26a867b193cbc88160ecb4e2b162ba4e0331b7,4771701,PR,0.9901428471615855,,945,212.54166666666666,0.970,0.03301,980,989
eed51a2527f831cd697a953471dac213c930b9cf7467c2ee10b8de4a5c63bdf8,4771701,MA,0.8731535916360434,,676,201.1846153846154,0.890,0.06924,858,977
ae8c6cab044367bc8148924a4abe016d083e229a78ed81b6baf283a99393628d,4755501,GO,0.8459690058845759,,823,20.000,0.940,0.000,735,987
780589e0b9439aee3fb347168f709f6066f29c708263caf9bdec75e723db4f9f,4771701,SP,0.9209860751845477,,851,198.6060606060606,0.940,0.0502,960,986
d39ab38a8c0b62aae6d9ebdab5c371591b68bc681682089b56870333439a7eb8,4639701,SP,0.7186259911782945,0.2996186862060285,655,26.830188679245282,0.890,0.38013,215,972
bfa192dc38f4ba51214f6c36b633e1303f647393cebebead04273d2660649ec6,4685100,SP,0.7307244873987423,,507,95.600,0.850,0.63104,101,981
b2e468ffb76e440b890f044ef53766f4cfe34f094f45c33ab2b85b3467ceb565,4771701,SP,0.3641707782589252,,486,196.41176470588235,0.810,0.47472,941,877
d446fe569eff685af103233067dfd9bfcf2a317e427d9b89d537f75e2bea3ba9,4789005,SP,0.9445137133096986,0.7274835175665404,863,212.250,0.880,0.26905,966,989
