data_processamento;selic_meta;cdi_diario;dolar_venda;ipca_mensal;igpm_mensal;incc_m;ibc_br;inadimplencia_total;inadimplencia_pj;inadimplencia_pf;utilizacao_capacidade;ic_br_agro;ic_br_energia
2024-04-14;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-15;10.75;0.040168;5.1746;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-16;10.75;0.040168;5.2635;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-17;10.75;0.040168;5.2469;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-18;10.75;0.040168;5.2512;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-19;10.75;0.040168;5.2269;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-20;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-21;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-22;10.75;0.040168;5.2043;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-23;10.75;0.040168;5.1626;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-24;10.75;0.040168;5.1592;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-25;10.75;0.040168;5.1679;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-26;10.75;0.040168;5.1184;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-27;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-28;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-29;10.75;0.040168;5.1155;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-04-30;10.75;0.040168;5.1718;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-01;10.75;nan;nan;0.46;0.89;0.86;105.68026;3.26;3.69;2.56;81.3;387.71;414.36
2024-05-02;10.75;0.040168;5.1184;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-03;10.75;0.040168;5.0668;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-04;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-05;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-06;10.75;0.040168;5.0727;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-07;10.75;0.040168;5.061;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-08;10.75;0.040168;5.0887;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-09;10.5;0.03927;5.1577;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-10;10.5;0.03927;5.1464;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-11;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-12;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-13;10.5;0.03927;5.1412;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-14;10.5;0.03927;5.1356;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-15;10.5;0.03927;5.1423;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-16;10.5;0.03927;5.127;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-17;10.5;0.03927;5.1157;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-18;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-19;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-20;10.5;0.03927;5.1085;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-21;10.5;0.03927;5.1037;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-22;10.5;0.03927;5.1502;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-23;10.5;0.03927;5.1443;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-24;10.5;0.03927;5.1508;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-25;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-26;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-27;10.5;0.03927;5.1704;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-28;10.5;0.03927;5.1538;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-29;10.5;0.03927;5.1972;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-30;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-05-31;10.5;0.03927;5.2416;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-01;10.5;nan;nan;0.21;0.81;0.71;106.59884;3.17;3.62;2.45;82.1;409.07;440.44
2024-06-02;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-03;10.5;0.03927;5.2373;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-04;10.5;0.03927;5.2687;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-05;10.5;0.03927;5.2841;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-06;10.5;0.03927;5.2681;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-07;10.5;0.03927;5.2802;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-08;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-09;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-10;10.5;0.03927;5.3666;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-11;10.5;0.03927;5.3524;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-12;10.5;0.03927;5.3891;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-13;10.5;0.03927;5.3974;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-14;10.5;0.03927;5.363;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-15;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-16;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-17;10.5;0.03927;5.413;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-18;10.5;0.03927;5.4074;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-19;10.5;0.03927;5.4647;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-20;10.5;0.03927;5.4254;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-21;10.5;0.03927;5.4416;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-22;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-23;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-24;10.5;0.03927;5.4;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-25;10.5;0.03927;5.429;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-26;10.5;0.03927;5.5097;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-27;10.5;0.03927;5.5229;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-28;10.5;0.03927;5.5589;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-29;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-06-30;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-01;10.5;0.03927;5.5893;0.38;0.61;0.72;106.94698;3.17;3.7;2.33;83.0;414.18;447.54
2024-07-02;10.5;0.03927;5.6677;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-03;10.5;0.03927;5.5863;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-04;10.5;0.03927;5.4839;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-05;10.5;0.03927;5.497;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-06;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-07;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-08;10.5;0.03927;5.472;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-09;10.5;0.03927;5.4387;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-10;10.5;0.03927;5.3967;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-11;10.5;0.03927;5.41;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-12;10.5;0.03927;5.4529;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-13;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-14;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-15;10.5;0.03927;5.4563;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-16;10.5;0.03927;5.4274;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-17;10.5;0.03927;5.467;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-18;10.5;0.03927;5.5426;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-19;10.5;0.03927;5.5543;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-20;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-21;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-22;10.5;0.03927;5.5598;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-23;10.5;0.03927;5.5807;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-24;10.5;0.03927;5.6346;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-25;10.5;0.03927;5.6402;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-26;10.5;0.03927;5.6465;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-27;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-28;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-29;10.5;0.03927;5.6479;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-30;10.5;0.03927;5.6532;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-07-31;10.5;0.03927;5.6621;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-01;10.5;0.03927;5.6681;-0.02;0.29;0.7;107.08816;3.21;3.74;2.36;83.7;404.63;435.97
2024-08-02;10.5;0.03927;5.7366;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-03;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-04;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-05;10.5;0.03927;5.7646;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-06;10.5;0.03927;5.6528;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-07;10.5;0.03927;5.6093;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-08;10.5;0.03927;5.6172;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-09;10.5;0.03927;5.5115;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-10;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-11;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-12;10.5;0.03927;5.4911;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-13;10.5;0.03927;5.4875;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-14;10.5;0.03927;5.4502;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-15;10.5;0.03927;5.4651;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-16;10.5;0.03927;5.4632;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-17;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-18;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-19;10.5;0.03927;5.4237;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-20;10.5;0.03927;5.4547;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-21;10.5;0.03927;5.4707;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-22;10.5;0.03927;5.5524;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-23;10.5;0.03927;5.5263;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-24;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-25;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-26;10.5;0.03927;5.4921;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-27;10.5;0.03927;5.4969;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-28;10.5;0.03927;5.5315;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-29;10.5;0.03927;5.6358;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-30;10.5;0.03927;5.6562;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-08-31;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-01;10.5;nan;nan;0.44;0.62;0.58;107.96409;3.22;3.75;2.37;84.6;411.26;448.98
2024-09-02;10.5;0.03927;5.623;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-03;10.5;0.03927;5.6224;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-04;10.5;0.03927;5.6359;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-05;10.5;0.03927;5.6049;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-06;10.5;0.03927;5.5702;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-07;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-08;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-09;10.5;0.03927;5.6097;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-10;10.5;0.03927;5.6254;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-11;10.5;0.03927;5.6387;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-12;10.5;0.03927;5.6554;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-13;10.5;0.03927;5.5717;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-14;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-15;10.5;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-16;10.5;0.03927;5.5207;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-17;10.5;0.03927;5.501;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-18;10.5;0.03927;5.4767;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-19;10.75;0.040168;5.4189;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-20;10.75;0.040168;5.4775;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-21;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-22;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-23;10.75;0.040168;5.5446;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-24;10.75;0.040168;5.4702;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-25;10.75;0.040168;5.4736;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-26;10.75;0.040168;5.4412;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-27;10.75;0.040168;5.4431;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-28;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-29;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-09-30;10.75;0.040168;5.4481;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-01;10.75;0.040168;5.4521;0.56;1.52;0.68;108.21737;3.17;3.7;2.33;84.5;430.22;465.39
2024-10-02;10.75;0.040168;5.4305;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-03;10.75;0.040168;5.485;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-04;10.75;0.040168;5.4686;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-05;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-06;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-07;10.75;0.040168;5.4626;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-08;10.75;0.040168;5.5197;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-09;10.75;0.040168;5.5737;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-10;10.75;0.040168;5.5819;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-11;10.75;0.040168;5.6263;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-12;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-13;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-14;10.75;0.040168;5.6045;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-15;10.75;0.040168;5.6378;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-16;10.75;0.040168;5.6749;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-17;10.75;0.040168;5.6758;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-18;10.75;0.040168;5.6672;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-19;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-20;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-21;10.75;0.040168;5.7068;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-22;10.75;0.040168;5.6958;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-23;10.75;0.040168;5.7149;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-24;10.75;0.040168;5.7087;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-25;10.75;0.040168;5.6969;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-26;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-27;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-28;10.75;0.040168;5.6988;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-29;10.75;0.040168;5.714;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-30;10.75;0.040168;5.7801;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-10-31;10.75;0.040168;5.7779;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-01;10.75;0.040168;5.8073;0.39;1.3;0.4;107.85508;3.14;3.66;2.31;83.7;447.0;490.78
2024-11-02;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-03;10.75;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-04;10.75;0.040168;5.7898;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-05;10.75;0.040168;5.7846;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-06;10.75;0.040168;5.7648;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-07;11.25;0.041957;5.6624;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-08;11.25;0.041957;5.7648;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-09;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-10;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-11;11.25;0.041957;5.798;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-12;11.25;0.041957;5.7694;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-13;11.25;0.041957;5.7713;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-14;11.25;0.041957;5.7885;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-15;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-16;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-17;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-18;11.25;0.041957;5.7603;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-19;11.25;0.041957;5.7743;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-20;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-21;11.25;0.041957;5.8173;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-22;11.25;0.041957;5.8124;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-23;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-24;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-25;11.25;0.041957;5.8002;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-26;11.25;0.041957;5.799;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-27;11.25;0.041957;5.8291;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-28;11.25;0.041957;5.9871;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-29;11.25;0.041957;6.0535;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-11-30;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-01;11.25;nan;nan;0.52;0.94;0.5;106.91325;2.95;3.54;2.03;82.1;477.11;531.59
2024-12-02;11.25;0.041957;6.0634;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-03;11.25;0.041957;6.0707;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-04;11.25;0.041957;6.0581;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-05;11.25;0.041957;5.9849;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-06;11.25;0.041957;6.0293;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-07;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-08;11.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-09;11.25;0.041957;6.057;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-10;11.25;0.041957;6.0529;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-11;11.25;0.041957;6.032;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-12;12.25;0.045513;5.9408;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-13;12.25;0.045513;6.04;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-14;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-15;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-16;12.25;0.045513;6.0509;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-17;12.25;0.045513;6.1685;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-18;12.25;0.045513;6.1624;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-19;12.25;0.045513;6.1841;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-20;12.25;0.045513;6.078;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-21;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-22;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-23;12.25;0.045513;6.1612;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-24;12.25;0.045513;6.1541;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-25;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-26;12.25;0.045513;6.1656;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-27;12.25;0.045513;6.1991;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-28;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-29;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-30;12.25;0.045513;6.1923;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2024-12-31;12.25;0.045513;6.1923;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-01;nan;nan;nan;0.16;0.27;0.83;108.35448;3.19;3.78;2.23;79.7;482.57;537.72
2025-01-02;12.25;0.045513;6.2086;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-03;12.25;0.045513;6.1563;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-04;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-05;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-06;12.25;0.045513;6.1119;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-07;12.25;0.045513;6.0741;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-08;12.25;0.045513;6.1321;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-09;12.25;0.045513;6.0896;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-10;12.25;0.045513;6.0965;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-11;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-12;12.25;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-13;12.25;0.045513;6.1079;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-14;12.25;0.045513;6.0671;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
2025-01-15;12.25;0.045513;6.0377;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
